,AEM CN Equity,AQN CN Equity,ATD CN Equity,BMO CN Equity,BNS CN Equity,ABX CN Equity,BCE CN Equity,BAM CN Equity,BN CN Equity,BIP-U CN Equity,CAE CN Equity,CCO CN Equity,CAR-U CN Equity,CM CN Equity,CNR CN Equity,CNQ CN Equity,CP CN Equity,CTC/A CN Equity,CCL/B CN Equity,CVE CN Equity,GIB/A CN Equity,CSU CN Equity,DOL CN Equity,EMA CN Equity,ENB CN Equity,FM CN Equity,FSV CN Equity,FTS CN Equity,FNV CN Equity,WN CN Equity,GIL CN Equity,H CN Equity,IMO CN Equity,IFC CN Equity,K CN Equity,L CN Equity,MG CN Equity,MFC CN Equity,MRU CN Equity,NA CN Equity,NTR CN Equity,OTEX CN Equity,PPL CN Equity,POW CN Equity,QSR CN Equity,RCI/B CN Equity,RY CN Equity,SAP CN Equity,SHOP CN Equity,SLF CN Equity,SU CN Equity,TRP CN Equity,TECK/B CN Equity,T CN Equity,TRI CN Equity,TD CN Equity,TOU CN Equity,WCN CN Equity,WPM CN Equity,WSP CN Equity
2015-07-27,29.88,9.24,29.07,72.0,61.07,8.98,52.94,,23.6131,21.5791,14.46,16.89,27.64,44.775,78.53,14.9033,40.344,127.48,33.372,17.32,50.21,556.074,25.72,41.86,54.86,11.56,35.92,36.38,53.06,105.88,43.52,,45.15,90.2,2.2,56.5149,69.01,22.4,35.6,43.78,,24.055,37.28,29.9,54.21,45.68,73.53,29.8,4.286,41.1,32.72,44.9021,8.92,21.995,55.6002,50.99,31.38,44.2368,16.49,41.83
2015-07-28,29.87,9.3,29.385,72.31,61.42,8.92,52.76,,23.4762,22.0138,14.56,17.34,27.73,45.13,79.67,14.9922,40.712,128.3,33.376,18.26,50.23,565.344,25.7133,42.08,55.39,11.06,37.11,36.35,52.84,105.59,44.35,,45.77,90.82,2.18,56.0168,69.54,22.5,34.58,44.25,,24.0,37.62,29.98,55.32,45.52,73.62,29.54,4.425,41.31,33.18,45.0114,9.45,22.095,55.6116,51.17,32.34,44.8875,16.86,42.5
2015-07-29,30.29,9.38,29.475,72.81,63.36,9.38,53.09,,23.8659,22.0984,14.77,17.65,27.82,45.96,81.08,15.1747,41.852,128.74,33.08,18.61,48.34,582.879,26.1633,42.22,55.48,11.3,38.46,36.58,52.97,108.49,43.96,,46.66,91.75,2.34,56.1534,70.61,22.98,35.24,45.52,,24.365,37.29,30.5,55.74,45.31,75.65,29.79,4.452,42.4,34.62,44.8748,9.67,22.11,57.9769,52.64,32.97,46.0367,17.13,42.85
2015-07-30,28.13,9.28,29.825,73.01,63.84,9.16,53.44,,23.7395,22.3318,14.89,17.84,27.64,46.275,81.64,15.6287,42.03,129.19,33.394,19.0,48.4,563.862,26.1233,41.47,56.29,10.12,38.25,36.03,52.35,109.96,45.65,,48.53,90.48,2.24,56.6515,70.88,23.11,35.0,45.64,,29.795,37.84,30.55,55.97,45.59,75.62,29.49,4.95,42.69,36.81,45.886,9.33,22.275,60.6506,52.67,32.88,48.792,17.06,43.13
2015-07-31,28.94,9.58,29.315,72.98,64.19,9.19,53.83,,24.0449,21.9615,14.82,17.96,28.03,46.725,81.59,15.7521,42.108,130.39,36.594,19.06,48.86,566.815,25.95,43.62,57.01,10.45,39.1,37.45,53.1,109.84,42.18,,48.39,90.2,2.4,57.2941,71.06,23.17,35.59,45.74,,29.68,38.07,30.75,56.58,45.86,76.26,29.97,4.86,42.69,36.84,46.305,9.63,22.325,60.5021,52.77,32.34,49.2904,17.12,43.82
2015-08-04,28.09,9.41,30.21,73.13,63.52,8.97,53.84,,24.1661,22.2996,14.99,18.2,28.27,46.5,82.66,15.915,41.848,131.74,35.84,18.75,49.52,549.524,26.7967,43.06,57.57,10.13,40.99,37.58,52.77,112.28,43.21,,47.71,91.94,2.23,57.9448,72.29,23.27,36.3,45.81,,30.34,37.6,30.95,57.45,45.51,76.48,31.44,5.078,42.9,36.93,45.7493,9.31,22.075,61.2562,52.81,32.4,49.3458,16.81,44.24
2015-08-05,27.83,9.3,30.55,73.8,63.81,8.66,54.16,,24.2556,21.6073,15.07,18.37,28.24,46.76,82.95,15.9594,41.766,132.28,37.0,18.9,50.27,562.342,26.9667,43.24,56.94,9.49,41.0,37.43,51.97,112.12,43.48,,47.99,92.29,2.24,58.0011,73.73,23.29,36.57,46.25,,30.225,37.12,31.0,57.92,45.5,77.2,31.49,5.038,42.84,37.32,45.0388,9.21,22.26,62.0675,53.24,32.23,50.2735,16.17,44.47
2015-08-06,28.72,9.22,30.425,73.17,62.63,8.99,54.21,,24.0344,21.8166,14.99,18.64,27.95,46.375,81.87,16.1913,41.162,131.97,37.004,18.77,50.0,557.273,26.3267,42.95,56.53,10.28,41.4,37.62,52.84,112.16,42.95,,48.57,90.91,2.39,58.0332,71.37,23.34,36.16,46.0,,29.99,37.47,29.89,56.5,45.77,77.0,31.09,4.786,45.17,37.51,44.9021,9.68,22.405,61.1991,52.81,32.85,50.3565,16.55,46.94
2015-08-07,28.96,9.05,30.315,72.75,62.49,9.26,54.14,,23.8922,22.0541,14.94,18.06,28.12,46.17,81.6,16.1815,41.118,130.66,36.458,18.3,49.98,540.011,25.8733,42.53,55.89,9.92,42.0,37.23,53.4,112.14,43.08,,47.85,90.59,2.43,57.8404,71.39,23.03,36.23,45.87,,30.18,36.39,29.04,56.28,45.34,76.33,31.17,4.651,44.93,37.35,44.064,9.37,22.285,60.9934,52.42,31.32,49.5258,16.69,47.69
2015-08-10,30.79,9.23,29.88,73.79,63.01,9.9,54.01,,23.7711,22.1185,15.4,19.03,28.0,46.715,82.18,16.3492,41.852,131.83,36.624,19.03,49.35,534.319,26.0667,43.0,56.11,10.58,41.72,37.78,56.15,111.76,41.86,,48.92,92.04,2.66,57.7681,71.6,23.27,36.43,46.33,,30.145,37.32,29.93,55.55,44.83,77.28,30.9,4.306,45.16,37.71,43.9547,10.1,21.96,60.6278,53.25,32.71,50.2042,17.4,48.0
2015-08-11,31.09,9.15,30.145,73.39,62.3,10.06,53.61,,23.6868,22.0219,15.39,19.02,28.26,46.465,81.05,16.2456,41.848,132.17,36.806,18.68,49.08,539.952,26.3167,44.19,56.11,9.76,41.48,38.17,57.84,111.25,42.12,,49.28,91.33,2.73,57.6958,70.56,23.15,36.5,45.6,,30.005,37.69,30.02,55.81,44.36,76.61,31.1,4.605,45.28,37.75,43.9365,9.4,21.9,60.4907,52.96,33.15,50.4534,17.28,47.25
2015-08-12,33.51,9.23,29.82,72.97,61.82,10.55,53.4,,23.5183,22.0621,14.73,19.01,28.55,46.295,80.17,15.7571,41.316,130.47,36.712,18.68,48.83,532.964,26.1933,45.78,55.33,9.71,41.28,38.55,60.94,110.92,41.44,,48.77,92.23,2.78,57.5191,68.01,22.68,36.57,45.29,,29.65,38.34,29.87,54.58,44.98,75.84,30.78,4.526,44.23,37.49,43.7634,9.49,22.05,61.0048,52.59,33.45,49.7889,18.29,46.61
2015-08-13,31.65,9.11,29.875,72.17,61.1,10.13,53.5,,23.7764,22.0863,14.82,18.78,28.62,45.935,80.83,15.2784,41.306,126.31,37.05,18.2,49.19,535.605,26.26,45.25,54.98,9.31,42.39,38.18,58.23,113.26,41.79,,47.77,92.08,2.61,58.9651,68.25,22.46,37.6,44.99,,29.97,37.99,29.5,55.55,45.05,75.39,30.8,4.645,44.08,36.85,42.9253,9.21,22.245,61.2448,52.05,32.91,49.5535,17.93,47.21
2015-08-14,30.99,9.74,29.975,72.93,61.49,10.07,53.76,,23.7974,22.1306,14.81,18.69,28.76,46.025,80.95,15.0514,41.668,125.03,36.61,17.74,50.54,538.539,26.64,45.47,55.89,8.9,42.63,38.7,57.66,113.85,42.27,,48.08,93.4,2.6,59.4953,68.66,22.56,37.62,45.34,,30.02,37.66,29.82,55.82,45.57,75.97,30.67,4.548,44.28,37.28,43.0164,9.15,22.245,61.5533,51.6,32.98,50.2181,17.78,47.3
2015-08-17,32.21,9.83,30.06,72.18,61.18,10.3,53.97,,23.7816,21.3336,14.71,18.61,28.92,45.735,80.11,14.8392,41.158,124.6,37.658,17.57,50.25,536.726,26.5867,45.9,55.86,8.47,44.47,38.49,59.05,113.89,41.73,,47.5,92.64,2.68,59.3989,69.16,22.34,37.57,44.58,,30.0,37.41,29.73,56.56,45.31,75.45,30.53,4.536,44.21,36.6,43.2077,9.12,22.225,61.6333,51.76,32.11,50.1488,18.25,47.5
2015-08-18,32.08,9.77,30.14,72.09,60.62,9.98,54.09,,23.75,21.1524,14.76,18.53,29.54,45.775,79.51,14.7898,40.536,126.37,36.718,17.52,49.77,537.155,26.8267,44.99,55.22,7.65,42.62,38.29,58.17,112.81,41.5,,47.54,92.5,2.62,59.174,69.67,22.07,37.23,44.43,,30.01,36.99,29.66,55.22,45.68,75.6,30.51,4.252,44.06,36.28,43.317,8.39,22.375,60.8906,52.31,32.49,49.8581,17.82,46.9
2015-08-19,34.53,9.62,29.8,71.71,59.88,10.34,54.34,,23.4867,21.2531,14.51,18.16,29.3,45.415,78.05,13.9854,39.682,126.66,36.9,17.25,49.13,536.746,26.9933,45.1,53.84,7.63,42.54,38.55,59.66,113.21,41.63,,46.22,92.22,2.72,58.9892,68.83,21.83,37.53,43.49,,29.895,36.56,29.26,55.78,46.3,75.76,30.62,4.091,43.58,35.16,42.0052,8.49,22.285,60.9248,51.93,30.77,49.1381,18.2,45.64
2015-08-20,35.58,9.42,29.5,70.05,58.58,10.77,53.88,,22.8759,21.3255,14.29,18.15,28.57,44.69,75.91,13.5857,38.298,123.77,36.246,16.66,47.59,534.962,26.4267,44.1,52.13,7.33,42.23,37.25,61.93,110.76,41.2,,45.39,91.8,2.81,57.8565,66.65,21.34,36.78,42.84,,29.2,35.62,29.0,53.04,45.89,74.08,30.55,3.808,42.6,34.15,41.076,8.53,21.995,59.3023,50.91,30.01,48.9858,18.17,45.53
2015-08-21,34.47,9.4,28.6,68.96,57.54,10.52,54.65,,22.1597,21.0357,14.03,18.62,27.66,44.02,74.19,13.2255,37.064,121.06,34.378,16.8,46.92,530.966,25.3367,43.4,52.32,6.79,41.84,36.31,60.98,110.55,40.28,,44.82,90.0,2.72,57.2781,64.15,20.46,36.06,41.63,,28.93,34.73,28.69,51.86,46.9,72.8,29.89,3.668,40.98,34.28,40.6661,8.3,22.01,58.3768,50.24,29.6,48.4874,17.87,43.5
2015-08-24,32.74,8.85,27.25,66.24,55.88,9.57,52.26,,21.4224,20.3635,13.61,16.77,26.59,42.78,72.74,12.8356,36.12,118.41,32.792,15.92,45.83,513.391,24.5633,42.29,50.58,6.5,40.13,34.97,57.78,108.28,39.31,,43.39,89.6,2.44,56.3462,62.26,19.97,35.16,40.9,,28.185,33.5,27.72,49.99,44.85,71.17,29.08,3.5,39.26,32.93,39.5638,7.68,21.29,56.5829,49.1,28.59,48.2105,16.42,42.51
2015-08-25,31.7,9.2,27.715,67.82,56.92,9.36,52.28,,21.2065,20.6493,13.64,16.54,27.08,43.99,71.02,12.7517,35.604,119.38,34.956,16.5,46.26,527.846,25.5,43.28,50.55,6.6,41.36,35.12,57.28,110.53,39.43,,42.39,89.78,2.3,56.8684,63.1,20.1,35.6,41.75,,28.875,33.07,28.2,49.56,44.39,72.36,29.47,3.603,40.12,33.62,39.3178,7.64,20.95,56.48,50.35,29.07,48.5981,15.97,43.55
2015-08-26,30.04,9.49,28.645,70.95,58.5,8.72,52.63,,22.0649,20.9552,14.21,17.09,27.74,45.155,71.56,12.8307,36.272,122.75,35.216,17.14,48.55,540.547,25.39,44.32,51.11,6.02,41.5,36.2,53.83,111.4,40.48,,42.36,90.91,2.16,57.495,64.16,20.97,35.44,43.76,,29.655,33.53,28.8,51.71,44.76,72.1,30.64,3.765,41.39,34.52,39.4818,7.36,21.405,58.1026,51.8,29.74,49.3043,15.34,41.91
2015-08-27,31.24,9.83,28.675,71.42,59.98,9.05,53.57,,22.2281,21.3819,14.22,17.8,28.05,47.8,73.35,13.9312,38.0,123.94,34.996,18.13,49.68,545.177,25.3333,46.37,53.05,6.95,41.55,37.59,55.94,111.32,40.6,,43.92,92.04,2.27,57.3584,65.59,21.47,35.61,45.06,,29.91,35.6,29.25,52.55,45.39,73.99,30.89,3.757,42.14,36.43,41.1398,9.09,21.66,58.731,52.64,31.39,49.8165,15.87,42.21
2015-08-28,32.51,9.95,28.775,71.1,59.6,9.44,53.33,,22.2966,21.2209,14.3,18.0,28.2,48.17,73.54,14.2174,38.636,123.5,34.798,18.68,49.61,541.21,25.7733,47.22,53.64,7.05,41.42,37.31,57.67,111.29,40.55,,45.6,92.44,2.42,57.1174,65.1,21.45,35.52,43.7,,29.78,35.59,29.02,52.31,45.2,73.7,30.81,3.699,41.96,36.81,41.4495,9.36,21.6,59.0052,52.91,31.83,49.9965,16.38,42.29
2015-08-31,32.22,9.78,28.165,71.06,60.22,9.15,53.2,,21.8068,20.9472,14.45,18.51,28.0,48.345,73.21,14.6319,38.218,124.2,34.4,19.07,48.6,547.994,25.04,45.56,54.37,6.86,42.17,35.69,57.0,109.02,41.3,,46.45,91.05,2.35,56.4105,64.92,21.38,34.74,43.3,,29.835,36.5,28.8,50.48,44.91,73.34,30.3,3.671,41.82,37.26,41.8139,9.45,21.52,58.4796,52.48,33.3,50.2873,16.13,42.2
2015-09-01,31.91,9.44,28.84,68.74,58.24,8.89,51.99,,21.4277,20.287,14.26,17.68,27.68,47.255,71.75,13.9953,37.122,122.32,35.24,17.8,47.88,547.311,25.4233,44.39,52.74,6.14,41.56,35.28,56.23,107.95,40.44,,44.61,90.51,2.24,55.4063,62.55,20.33,34.31,42.29,,29.915,35.47,28.06,49.35,43.76,71.33,29.64,3.498,40.72,36.05,40.1013,8.57,21.025,57.1885,51.22,32.12,49.235,15.63,42.24
2015-09-02,31.3,9.38,30.135,68.72,58.4,8.88,52.88,,21.6752,19.8,14.11,18.09,27.91,47.265,71.41,14.1582,36.93,123.0,35.39,17.93,48.64,574.409,25.69,43.93,52.76,6.4,42.76,34.26,57.06,110.28,40.55,,44.56,91.32,2.26,56.3944,63.62,20.55,34.66,42.12,,30.035,35.25,28.26,49.67,43.6,71.33,29.8,3.53,41.09,35.0,39.9555,8.8,21.205,58.5025,51.38,32.28,49.595,15.49,42.18
2015-09-03,30.06,9.39,30.4,69.28,59.05,8.53,53.85,,21.8437,20.1059,13.99,18.16,28.53,47.46,72.0,13.9805,37.21,123.62,35.622,17.97,48.05,560.48,25.6333,44.49,53.83,6.62,42.07,35.04,55.99,110.4,40.37,,43.66,92.2177,2.18,56.5711,63.72,20.61,34.65,42.84,,30.045,35.27,28.34,50.22,44.7,71.95,29.92,3.609,41.52,34.95,40.4019,9.0,21.58,59.1195,51.75,32.16,49.5535,15.28,42.2
2015-09-04,30.24,9.28,30.135,68.54,58.48,8.5,53.63,,21.4066,20.1341,13.78,17.74,28.06,47.005,70.8,13.5413,36.826,121.49,35.9,18.17,47.61,555.587,25.31,44.05,53.67,6.2,42.55,34.94,56.29,109.79,40.07,,43.72,92.5,2.18,55.8883,62.67,20.23,34.28,42.47,,30.015,35.31,27.15,49.87,44.54,70.79,29.61,3.55,41.16,35.0,39.8097,8.17,21.465,58.9595,51.11,32.25,49.4427,15.14,42.09
2015-09-08,29.96,9.35,30.89,69.35,59.5,8.6,54.55,,21.691,20.279,13.86,18.64,28.36,47.435,72.73,13.7584,37.93,120.69,35.796,18.06,48.81,561.649,26.5733,42.01,53.85,7.62,42.38,35.25,55.8,110.17,40.49,,44.12,94.16,2.09,55.8321,63.71,20.41,34.61,42.69,,30.225,35.45,27.68,50.09,45.22,72.41,29.69,3.551,41.31,35.14,39.9919,8.64,21.26,59.5651,52.01,32.48,49.5119,15.41,42.29
2015-09-09,28.56,9.25,30.725,69.11,58.92,8.29,54.37,,21.5488,20.3273,14.4,18.59,28.01,47.24,73.07,13.413,38.03,121.08,36.818,17.86,48.0,552.526,26.7367,42.14,53.53,7.2,41.61,35.1,54.69,110.04,40.31,,42.99,91.15,2.03,55.6714,64.37,20.48,34.77,42.64,,29.775,35.25,27.77,50.64,44.3,72.42,29.62,3.438,41.08,34.77,39.7915,9.15,21.22,59.7365,51.94,31.26,49.7058,15.09,42.19
2015-09-10,28.85,9.23,30.55,69.38,58.69,8.19,54.13,,21.5225,20.1622,14.34,18.2,28.09,46.995,73.62,13.6005,38.47,122.12,35.966,18.15,47.98,551.132,28.52,42.03,53.22,7.68,42.18,34.93,54.14,109.35,40.44,,43.17,92.37,2.04,55.2537,64.66,20.5,34.58,43.25,,29.78,35.06,27.75,49.46,43.96,72.36,29.91,3.4,42.36,35.03,39.7915,8.89,21.18,60.1022,52.1,31.99,49.4427,15.08,42.82
2015-09-11,29.36,9.17,30.45,68.92,58.12,8.43,53.25,,21.5225,19.9731,14.13,18.11,28.06,46.88,73.23,13.0824,38.052,121.26,36.8,17.67,47.9,548.228,28.9933,41.54,51.89,7.75,41.88,35.22,53.54,108.5,40.3,,42.11,92.14,2.01,54.8761,65.99,20.35,34.3,43.33,,29.92,33.9,27.74,49.5,43.88,72.4,29.6,3.493,42.53,34.08,38.9079,8.69,20.95,60.365,51.82,30.9,49.3596,15.42,42.61
2015-09-14,29.41,9.32,30.265,69.23,58.2,8.26,53.0,,21.3276,20.2951,13.78,17.99,28.05,46.785,73.07,12.8751,37.946,118.1,36.082,17.35,47.8,550.226,28.3333,41.7,50.67,7.12,41.83,35.04,53.95,107.67,39.71,,41.37,92.73,1.96,54.6271,64.56,20.25,34.15,43.22,,29.865,33.16,27.51,48.98,43.61,72.6,29.13,3.567,42.61,33.59,39.3725,8.43,20.715,60.2393,51.68,30.74,49.3735,14.76,42.32
2015-09-15,29.23,9.53,30.21,69.73,58.27,8.29,53.46,,21.5225,20.0898,13.88,18.22,28.18,47.085,74.75,12.9935,38.834,120.51,36.83,17.5,47.42,564.934,29.0,42.7,50.45,7.08,42.46,36.22,54.02,107.92,39.72,,40.58,92.71,1.93,54.6051,65.59,20.55,34.43,43.0,,30.665,33.36,27.83,49.35,44.29,73.2,29.27,3.722,42.79,33.42,38.9534,8.51,20.89,60.2278,52.08,31.67,49.955,15.22,42.48
2015-09-16,31.24,9.7,30.575,71.38,59.44,8.83,53.85,,21.4804,20.0495,14.09,18.41,28.43,47.745,76.17,13.8078,39.334,121.58,37.262,18.84,47.41,561.299,29.3267,43.1,51.88,7.53,42.76,36.64,56.51,108.77,41.27,,42.2,94.32,2.12,55.0769,66.8,21.05,35.26,44.01,,30.835,34.32,28.61,48.74,44.94,74.49,29.68,3.809,43.18,34.81,40.0102,8.77,21.09,60.662,53.14,33.66,49.8442,16.26,42.86
2015-09-17,31.97,9.81,30.61,71.18,59.15,8.99,53.89,,21.4119,20.3796,14.1,18.06,28.57,47.745,76.4,13.793,39.336,122.19,36.558,19.84,47.18,566.016,28.95,43.51,51.46,7.59,43.23,37.66,57.45,108.89,41.12,,42.59,94.09,2.24,54.9243,66.9,20.63,35.45,43.91,,30.74,34.33,28.03,49.34,45.03,73.97,30.01,4.725,42.48,35.11,40.1377,8.71,21.07,60.2621,52.64,33.99,50.1073,16.48,43.57
2015-09-18,32.3,9.5,30.695,70.21,58.1,8.93,54.27,,21.5014,20.3474,13.79,17.62,28.84,47.015,74.71,13.2995,38.764,121.61,37.8,20.39,47.85,566.084,28.68,42.84,51.11,6.95,43.0,36.61,57.92,108.8,40.65,,42.05,94.08,2.42,55.4304,65.85,20.42,35.22,42.99,,30.52,33.75,27.68,48.35,46.42,72.3,29.78,4.694,41.55,34.05,40.0648,8.12,21.31,60.2736,51.66,32.38,49.8165,16.35,43.52
2015-09-21,31.92,9.67,31.6,71.33,59.14,8.72,54.87,,21.9069,20.5648,14.1,17.32,29.75,47.705,76.71,13.4673,39.248,123.82,37.57,20.65,48.86,577.362,29.2,43.16,52.89,6.3,43.89,36.82,57.65,109.24,41.0,,43.03,94.55,2.3,55.5509,65.57,21.08,35.94,43.57,,30.775,34.76,28.09,50.31,46.54,73.11,30.48,4.605,43.36,34.8,41.6864,7.71,21.54,61.3819,52.48,31.54,50.2458,16.15,45.0
2015-09-22,30.54,9.5,30.88,70.19,58.13,8.09,53.75,,21.5857,20.5406,14.07,16.94,28.3,47.12,74.67,13.1416,38.004,120.72,37.736,20.22,48.16,566.143,28.8733,43.07,52.64,5.79,43.98,36.45,55.76,108.21,40.0,,42.62,93.8,2.16,55.4304,62.34,20.61,35.86,43.29,,30.01,33.85,27.44,50.02,45.93,71.88,30.13,4.448,42.43,34.55,40.9211,7.12,21.345,59.9879,51.5,31.35,49.9688,15.61,45.32
2015-09-23,30.82,9.49,31.15,69.95,57.51,7.9,53.91,,21.6067,20.6654,13.86,16.42,28.1,47.055,73.39,12.7665,37.566,120.16,38.75,19.84,47.69,568.765,29.1333,43.34,51.71,5.55,44.2,36.52,56.69,107.41,40.3,,41.43,94.5,2.12,55.3179,61.78,20.51,35.81,42.79,,30.125,33.34,27.5,50.21,45.98,71.74,29.76,4.473,42.19,34.05,39.8097,6.88,21.24,60.7649,51.17,31.14,49.7889,15.43,45.69
2015-09-24,34.28,9.36,30.84,69.79,57.24,8.72,53.86,,21.5541,20.44,13.7,16.43,28.15,46.33,73.15,12.8011,37.032,121.73,38.008,19.93,47.34,551.376,29.7067,43.03,50.98,5.54,44.94,35.97,59.31,107.65,40.41,,41.36,94.45,2.27,55.0689,62.49,20.41,35.74,41.86,,29.865,32.99,27.25,49.59,45.77,71.43,29.29,4.446,41.99,34.48,39.7824,6.82,21.225,60.6849,51.02,30.62,49.3043,16.66,44.82
2015-09-25,34.59,9.55,31.125,70.28,57.75,8.75,54.23,,21.9806,20.5648,14.01,16.52,28.23,46.57,74.37,12.9294,37.632,121.59,37.86,20.16,47.78,556.503,30.15,43.09,51.29,5.47,45.5,36.57,58.96,107.33,40.3,,41.57,94.37,2.24,54.9163,62.77,20.72,35.73,42.26,,29.745,33.34,27.72,49.51,45.64,71.91,29.38,4.521,42.68,35.07,40.2288,6.52,21.345,60.6735,51.61,31.14,48.875,16.57,44.91
2015-09-28,33.15,9.16,31.05,69.68,57.28,8.39,53.98,,21.354,20.0898,13.7,15.64,27.89,46.225,73.62,12.5691,36.826,119.43,36.91,19.86,46.96,532.33,29.3333,42.9,49.95,4.65,44.09,36.0,57.66,106.61,40.0,,41.21,94.91,2.15,54.8038,60.93,20.27,36.05,41.61,,29.495,32.21,27.19,48.37,45.63,71.08,28.81,4.425,41.96,34.6,37.8511,5.95,21.3,59.7251,51.17,30.26,48.4043,15.76,44.76
2015-09-29,33.09,9.17,30.35,70.73,57.99,8.34,54.4,,21.1275,19.8443,13.7,15.91,28.11,46.825,74.42,12.9442,37.1,119.23,37.05,20.42,47.28,537.36,29.3633,43.62,48.53,4.65,43.17,36.3,57.44,106.63,39.82,,41.88,93.68,2.26,54.844,61.7,20.31,36.05,41.87,,29.625,31.96,27.4,46.6,46.31,72.0,28.96,4.525,42.56,35.5,37.6963,6.31,21.235,60.205,51.43,30.01,48.1412,15.87,44.89
2015-09-30,33.83,9.44,31.145,72.78,58.83,8.49,54.62,,22.1123,19.7919,14.14,16.27,28.38,47.975,75.78,12.8208,38.308,120.05,37.43,20.24,48.35,545.206,30.0433,44.27,49.55,4.89,43.13,38.17,58.96,107.96,40.28,,42.28,93.72,2.32,55.1974,64.01,20.64,36.36,42.6,,29.88,32.11,27.67,48.04,45.98,73.79,29.3,4.666,43.04,35.69,38.4433,6.4,21.025,61.2905,52.6,31.07,48.8612,16.04,45.04
2015-10-01,32.75,9.4,30.835,73.17,59.08,8.19,54.59,,22.0491,19.8523,14.16,15.99,28.08,48.125,75.49,12.6678,38.834,119.91,37.452,19.67,47.68,565.129,30.36,44.2,49.47,4.89,44.0,37.52,56.81,107.03,39.88,,41.29,92.98,2.24,54.6351,63.65,20.68,36.19,43.16,,30.085,32.05,27.65,46.62,45.55,73.57,29.01,4.638,42.94,35.25,38.5435,6.09,20.785,61.0505,52.74,31.28,48.612,15.27,44.87
2015-10-02,36.6,9.37,30.745,72.49,57.22,8.67,55.14,,22.1807,20.0093,14.15,16.53,28.29,48.04,76.47,12.8751,39.36,119.4,37.652,20.2,48.39,564.281,30.33,44.01,51.21,5.23,43.85,37.63,61.83,108.34,39.65,,41.89,92.63,2.42,54.9645,63.93,20.44,36.23,40.89,,29.615,33.13,27.57,46.05,46.34,71.97,29.65,4.728,42.56,35.37,39.0354,6.74,21.235,61.1077,51.62,31.43,48.4597,16.81,45.0
2015-10-05,37.01,9.5,31.675,73.68,58.38,8.96,55.93,,22.4282,20.3273,14.31,17.11,28.35,48.945,77.26,13.9163,39.506,120.78,37.764,20.86,48.67,558.657,30.6567,44.3,54.23,6.19,44.09,38.3,62.75,108.93,40.17,,42.39,93.18,2.64,55.0528,64.38,20.82,36.59,41.39,,29.995,34.93,28.4,46.5,46.76,72.53,30.55,4.8,43.63,34.6,40.7663,7.39,21.31,61.0391,52.45,33.15,49.1658,17.69,45.1
2015-10-06,37.6,9.46,31.305,74.44,59.4,9.51,55.19,,22.2334,20.2951,14.29,17.57,27.98,49.48,76.43,14.5826,38.902,116.32,36.698,21.2,47.73,553.394,29.9167,43.59,54.22,7.49,43.88,37.43,62.87,107.23,38.72,,43.92,91.19,2.8,54.0326,62.96,21.02,35.93,41.88,,29.79,35.33,28.75,46.51,46.9,73.22,30.68,4.711,44.15,34.87,40.9485,7.78,20.915,61.0734,52.75,33.97,48.3074,18.87,45.96
2015-10-07,36.81,9.46,31.295,75.29,60.29,9.45,55.22,,22.502,20.5205,14.48,18.14,28.11,49.925,78.36,15.4116,39.95,114.92,34.844,21.74,48.22,547.419,29.5267,44.06,55.89,8.86,43.47,38.57,63.27,106.74,38.7,,43.85,90.89,2.82,53.5184,64.37,21.43,35.96,42.22,,30.105,35.73,28.89,46.87,47.0,74.07,30.76,4.85,44.38,35.45,42.0599,8.89,21.12,61.2791,53.5,34.95,48.8197,18.25,47.5
2015-10-08,35.78,9.39,30.95,75.91,60.63,9.33,55.75,,22.6705,21.1484,14.64,18.43,28.2,49.895,80.03,15.8755,40.676,114.43,34.404,22.22,48.12,528.353,29.7667,43.91,55.85,8.56,42.95,38.97,62.42,106.87,39.7,,45.24,92.13,2.79,53.655,64.17,21.62,36.36,42.57,,30.2,35.9,29.27,46.41,47.47,74.4,31.27,4.972,44.66,37.16,41.7592,9.53,21.36,61.4048,53.55,35.11,48.9027,18.47,47.89
2015-10-09,37.16,9.46,30.42,75.51,60.28,9.84,55.53,,22.8443,20.9753,14.68,18.33,28.05,49.68,80.43,15.8113,40.738,113.6,33.846,21.95,48.04,518.791,29.46,43.69,55.22,8.63,42.53,38.83,63.28,106.47,39.13,,45.64,92.51,2.88,53.2373,65.47,21.58,36.06,42.0,,30.385,36.02,29.19,47.01,47.83,73.9,31.2,4.795,44.34,36.67,41.0396,9.63,21.28,61.2334,53.25,34.79,49.1796,18.68,48.0
2015-10-13,36.89,9.44,31.175,75.35,60.3,9.7,55.92,,22.7337,21.076,14.62,18.25,27.93,49.47,78.0,15.0464,39.37,115.27,35.2,21.24,48.11,534.163,29.65,43.92,55.63,7.77,43.0,38.91,63.87,109.56,40.65,,44.59,93.09,2.72,54.2414,64.47,21.56,36.69,40.97,,30.605,35.25,28.95,47.49,47.89,73.77,31.62,4.322,44.29,36.61,40.8756,8.73,21.4,61.7361,52.97,34.01,49.6642,17.8,46.83
